ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
18983,James Conner,4.4,1,PIT,NYG,11.4,0.0,3.2,10.2,0.0,0.0
18983,James Conner,29.4,2,PIT,DEN,163.3,2.4,4.7,23.1,0.0,0.0
18983,James Conner,19.1,3,PIT,HOU,90.8,0.7,2.8,33.3,0.0,0.0
18983,,0,4,PIT,,0,0,0,0,0,0
18983,James Conner,2.0,5,PIT,PHI,16.8,0.1,0.4,2.8,0.0,0.0
18983,James Conner,10.9,6,PIT,CLE,65.6,0.4,0.4,0.4,0.0,0.0
18983,James Conner,18.2,7,PIT,TEN,118.2,0.0,6.2,41.8,0.0,0.0
18983,James Conner,19.7,8,PIT,BAL,68.6,2.1,6.4,19.0,0.0,0.0
18983,James Conner,1.7,9,PIT,DAL,16.5,0.0,1.1,-1.5,0.0,0.0
18983,James Conner,2.5,10,PIT,CIN,23.8,0.0,0.9,5.3,0.0,0.0
18983,James Conner,19.1,11,PIT,JAX,149.3,0.0,8.4,16.8,0.0,0.0
