ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
18877,Christian McCaffrey,34.9,1,CAR,LV,125.3,3.3,5.0,49.1,0.0,0.0
18877,Christian McCaffrey,26.7,2,CAR,TB,69.0,2.7,5.5,33.9,0.0,0.0
18877,,0,3,CAR,,0,0,0,0,0,0
18877,,0,4,CAR,,0,0,0,0,0,0
18877,,0,5,CAR,,0,0,0,0,0,0
18877,,0,6,CAR,,0,0,0,0,0,0
18877,,0,7,CAR,,0,0,0,0,0,0
18877,,0,8,CAR,,0,0,0,0,0,0
18877,Christian McCaffrey,24.7,9,CAR,KC,53.1,0.6,5.9,63.1,0.6,0.0
18877,Christian McCaffrey,0.0,10,CAR,TB,0.0,0.0,0.0,0.0,0.0,0.0
18877,Christian McCaffrey,0.0,11,CAR,DET,0.0,0.0,0.0,0.0,0.0,0.0
