ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
20863,Bryce Love,0.0,1,WAS,PHI,0.0,0.0,0.0,0.0,0.0,0.0
20863,Bryce Love,0.0,2,WAS,ARI,0.0,0.0,0.0,0.0,0.0,0.0
20863,Bryce Love,0.0,3,WAS,CLE,0.0,0.0,0.0,0.0,0.0,0.0
20863,,0,4,WFT,,0,0,0,0,0,0
20863,,0,5,WFT,,0,0,0,0,0,0
20863,,0,6,WFT,,0,0,0,0,0,0
20863,,0,7,WFT,,0,0,0,0,0,0
20863,,0,8,WFT,,0,0,0,0,0,0
20863,,0,9,WFT,,0,0,0,0,0,0
20863,,0,10,WFT,,0,0,0,0,0,0
20863,,0,11,WFT,,0,0,0,0,0,0
