ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
20128,Phillip Lindsay,3.3,1,DEN,TEN,21.9,0.0,0.8,10.0,0.0,0.0
20128,Phillip Lindsay,0.0,2,DEN,PIT,0.0,0.0,0.0,0.0,0.0,0.0
20128,Phillip Lindsay,0.0,3,DEN,TB,0.0,0.0,0.0,0.0,0.0,0.0
20128,Phillip Lindsay,0.0,4,DEN,NYJ,0.0,0.0,0.0,0.0,0.0,0.0
20128,,0,5,DEN,,0,0,0,0,0,0
20128,Phillip Lindsay,10.5,6,DEN,NE,104.5,0.0,0.0,0.0,0.0,0.0
20128,Phillip Lindsay,12.9,7,DEN,KC,129.0,0.0,0.0,0.0,0.0,0.0
20128,Phillip Lindsay,23.5,8,DEN,LAC,129.1,2.4,2.4,7.3,0.0,0.0
20128,Phillip Lindsay,1.0,9,DEN,ATL,15.1,0.0,0.0,0.0,0.0,0.0
20128,Phillip Lindsay,0.1,10,DEN,LV,0.7,0.0,0.0,0.0,0.0,0.0
20128,Phillip Lindsay,12.1,11,DEN,MIA,121.4,0.0,0.0,0.0,0.0,0.0
