ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
20798,Darrell Henderson Jr.,0.4,1,LAR,DAL,4.5,0.0,0.0,0.0,0.0,0.0
20798,Darrell Henderson Jr.,31.6,2,LAR,PHI,134.1,2.7,5.5,66.2,0.0,0.0
20798,Darrell Henderson Jr.,13.9,3,LAR,BUF,86.0,0.6,0.6,3.4,0.0,0.0
20798,Darrell Henderson Jr.,6.8,4,LAR,NYG,26.8,0.0,1.6,20.4,0.0,0.0
20798,Darrell Henderson Jr.,2.8,5,LAR,WAS,14.2,0.1,0.4,11.2,0.1,0.0
20798,Darrell Henderson Jr.,10.7,6,LAR,SF,102.6,0.0,0.0,5.4,0.0,0.0
20798,Darrell Henderson Jr.,0.6,7,LAR,CHI,16.6,0.0,0.1,0.9,0.0,0.0
20798,Darrell Henderson Jr.,14.3,8,LAR,MIA,70.9,0.0,2.3,16.6,0.0,0.0
20798,,0,9,LAR,,0,0,0,0,0,0
20798,Darrell Henderson Jr.,5.2,10,LAR,SEA,20.3,0.5,0.5,2.6,0.0,0.0
20798,Darrell Henderson Jr.,3.7,11,LAR,TB,9.6,0.0,3.8,7.7,0.0,0.0
