ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
20810,Travis Homer,0.5,1,SEA,ATL,-0.6,0.0,0.8,1.6,0.0,0.0
20810,Travis Homer,0.4,2,SEA,NE,4.4,0.0,0.0,0.0,0.0,0.0
20810,Travis Homer,0.4,3,SEA,DAL,4.2,0.0,0.0,0.0,0.0,0.0
20810,Travis Homer,11.1,4,SEA,MIA,11.5,0.0,2.3,6.9,2.3,0.0
20810,Travis Homer,3.3,5,SEA,MIN,21.4,0.0,0.0,0.0,0.0,0.0
20810,,0,6,SEA,,0,0,0,0,0,0
20810,Travis Homer,1.9,7,SEA,ARI,13.6,0.0,0.0,0.0,0.0,0.0
20810,Travis Homer,0.5,8,SEA,SF,5.3,0.0,0.0,0.0,0.0,0.0
20810,Travis Homer,11.0,9,SEA,BUF,18.6,0.0,4.1,74.4,0.0,0.0
20810,Travis Homer,9.7,10,SEA,LAR,0.0,0.0,8.6,32.1,0.0,0.0
20810,Travis Homer,0.0,11,SEA,ARI,0.0,0.0,0.0,0.0,0.0,0.0
