ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
20941,Devin Singletary,3.1,1,BUF,NYJ,18.9,0.0,2.0,14.5,0.0,0.0
20941,Devin Singletary,11.1,2,BUF,MIA,72.5,0.0,3.4,25.9,0.0,0.0
20941,Devin Singletary,3.0,3,BUF,LAR,32.7,0.0,0.8,23.0,0.0,0.0
20941,Devin Singletary,13.8,4,BUF,LV,47.8,0.7,3.6,17.9,0.0,0.0
20941,Devin Singletary,8.8,5,BUF,TEN,38.0,0.0,2.3,12.2,0.0,0.0
20941,Devin Singletary,2.4,6,BUF,KC,22.0,0.0,0.5,6.1,0.0,0.0
20941,Devin Singletary,10.4,7,BUF,NYJ,39.2,0.0,3.7,24.3,0.0,0.0
20941,Devin Singletary,2.3,8,BUF,NE,41.6,0.0,0.2,1.4,0.0,0.0
20941,Devin Singletary,6.5,9,BUF,SEA,1.3,0.0,4.0,38.0,0.0,0.0
20941,Devin Singletary,1.4,10,BUF,ARI,14.7,0.0,1.0,-4.9,0.0,0.0
20941,,0,11,BUF,,0,0,0,0,0,0
