ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
19033,Brian Hill,1.1,1,ATL,SEA,4.4,0.0,0.7,2.9,0.0,0.0
19033,Brian Hill,1.8,2,ATL,DAL,10.2,0.0,1.1,5.8,0.0,0.0
19033,Brian Hill,15.1,3,ATL,CHI,60.4,1.1,1.1,22.9,0.0,0.0
19033,Brian Hill,4.6,4,ATL,GB,11.8,0.0,2.8,15.3,0.0,0.0
19033,Brian Hill,14.3,5,ATL,CAR,58.3,0.0,4.5,22.4,0.0,0.0
19033,Brian Hill,6.3,6,ATL,MIN,45.3,0.0,5.2,15.7,0.0,2.6
19033,Brian Hill,0.8,7,ATL,DET,0.6,0.0,0.6,11.7,0.0,0.0
19033,Brian Hill,2.4,8,ATL,CAR,31.3,0.0,0.6,2.9,0.0,0.0
19033,Brian Hill,1.9,9,ATL,DEN,21.3,0.0,0.0,0.0,0.0,0.0
19033,,0,10,ATL,,0,0,0,0,0,0
19033,Brian Hill,1.3,11,ATL,NO,15.3,0.0,0.0,0.0,0.0,0.0
