ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
20950,Benny Snell Jr.,13.8,1,PIT,NYG,137.6,0.0,0.0,0.0,0.0,0.0
20950,Benny Snell Jr.,-0.7,2,PIT,DEN,1.2,0.0,0.2,-1.9,0.0,0.2
20950,Benny Snell Jr.,2.1,3,PIT,HOU,15.2,0.0,0.0,0.0,0.0,0.0
20950,,0,4,PIT,,0,0,0,0,0,0
20950,Benny Snell Jr.,0.2,5,PIT,PHI,2.0,0.0,0.0,0.0,0.0,0.0
20950,Benny Snell Jr.,10.3,6,PIT,CLE,18.6,1.2,1.2,4.8,0.0,0.0
20950,Benny Snell Jr.,1.5,7,PIT,TEN,0.5,0.2,0.0,0.0,0.0,0.0
20950,Benny Snell Jr.,0.0,8,PIT,BAL,0.0,0.0,0.0,0.0,0.0,0.0
20950,Benny Snell Jr.,0.0,9,PIT,DAL,0.5,0.0,0.0,0.0,0.0,0.0
20950,Benny Snell Jr.,0.9,10,PIT,CIN,10.4,0.0,0.0,0.0,0.0,0.0
20950,Benny Snell Jr.,12.8,11,PIT,JAX,25.5,2.9,0.0,0.0,0.0,0.0
