ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
14269,,0,1,NYG,,0,0,0,0,0,0
14269,,0,2,NYG,,0,0,0,0,0,0
14269,,0,3,NYG,,0,0,0,0,0,0
14269,,0,4,NYG,,0,0,0,0,0,0
14269,,0,5,NYG,,0,0,0,0,0,0
14269,,0,6,NYG,,0,0,0,0,0,0
14269,,0,7,NYG,,0,0,0,0,0,0
14269,Alfred Morris,2.1,8,NYG,TB,24.0,0.0,0.0,0.0,0.0,0.0
14269,Alfred Morris,2.2,9,NYG,WAS,36.2,0.0,0.3,1.2,0.0,0.0
14269,Alfred Morris,0.7,10,NYG,PHI,15.0,0.0,0.0,0.0,0.0,0.0
14269,,0,11,NYG,,0,0,0,0,0,0
