ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
20500,Darrel Williams,3.1,1,KC,HOU,20.2,0.0,1.5,5.4,0.0,0.0
20500,Darrel Williams,4.4,2,KC,LAC,0.0,0.0,2.6,19.3,0.0,0.0
20500,Darrel Williams,0.9,3,KC,BAL,3.0,0.0,1.0,0.5,0.0,0.0
20500,Darrel Williams,0.3,4,KC,NE,3.3,0.0,0.0,0.0,0.0,0.0
20500,Darrel Williams,0.7,5,KC,LV,0.6,0.0,0.2,2.3,0.0,0.0
20500,Darrel Williams,11.9,6,KC,BUF,29.2,1.3,1.3,16.8,0.0,0.0
20500,Darrel Williams,0.0,7,KC,DEN,0.0,0.0,0.0,0.0,0.0,0.0
20500,Darrel Williams,1.0,8,KC,NYJ,10.7,0.0,0.3,2.2,0.0,0.0
20500,Darrel Williams,1.1,9,KC,CAR,0.0,0.0,1.3,4.0,0.0,0.0
20500,,0,10,KC,,0,0,0,0,0,0
20500,Darrel Williams,7.4,11,KC,LV,0.0,0.0,6.0,31.1,0.0,0.0
