ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
20790,,0,1,NE,,0,0,0,0,0,0
20790,,0,2,NE,,0,0,0,0,0,0
20790,,0,3,NE,,0,0,0,0,0,0
20790,Damien Harris,10.1,4,NE,KC,100.6,0.0,0.0,0.0,0.0,0.0
20790,,0,5,NE,,0,0,0,0,0,0
20790,Damien Harris,3.1,6,NE,DEN,17.0,0.0,0.8,12.6,0.0,0.0
20790,Damien Harris,11.2,7,NE,SF,86.7,0.0,2.2,17.9,0.0,0.0
20790,Damien Harris,1.2,8,NE,BUF,28.3,0.1,0.0,0.0,0.0,0.0
20790,Damien Harris,5.4,9,NE,NYJ,62.2,0.0,0.0,0.0,0.0,0.0
20790,Damien Harris,1.4,10,NE,BAL,41.7,0.0,0.0,0.0,0.0,0.0
20790,Damien Harris,12.0,11,NE,HOU,43.3,1.0,1.0,11.1,0.0,0.0
