ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
21684,D'Andre Swift,15.1,1,DET,CHI,12.3,2.4,7.1,23.1,0.0,0.0
21684,D'Andre Swift,13.8,2,DET,GB,17.0,0.0,10.1,85.1,0.0,0.0
21684,D'Andre Swift,4.9,3,DET,ARI,0.0,0.0,2.0,27.2,0.0,0.0
21684,D'Andre Swift,17.2,4,DET,NO,28.7,0.0,6.8,39.2,1.7,0.0
21684,,0,5,DET,,0,0,0,0,0,0
21684,D'Andre Swift,30.9,6,DET,JAX,139.0,2.9,4.3,10.0,0.0,0.0
21684,D'Andre Swift,15.5,7,DET,ATL,32.7,1.5,5.9,25.4,0.0,0.0
21684,D'Andre Swift,0.4,8,DET,IND,0.1,0.0,0.3,2.1,0.0,0.0
21684,D'Andre Swift,1.2,9,DET,MIN,20.6,0.0,0.3,10.6,0.0,0.0
21684,D'Andre Swift,24.2,10,DET,WAS,83.8,0.0,5.3,70.3,1.1,0.0
21684,D'Andre Swift,0.0,11,DET,CAR,0.0,0.0,0.0,0.0,0.0,0.0
