ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
18995,Jamaal Williams,0.5,1,GB,MIN,1.8,0.0,0.3,1.8,0.0,0.0
18995,Jamaal Williams,11.5,2,GB,DET,87.3,0.0,0.0,0.0,0.0,0.0
18995,Jamaal Williams,0.8,3,GB,NO,4.9,0.0,0.4,1.1,0.0,0.0
18995,Jamaal Williams,24.7,4,GB,ATL,17.0,0.0,13.6,161.9,0.0,0.0
18995,,0,5,GB,,0,0,0,0,0,0
18995,Jamaal Williams,0.9,6,GB,TB,17.3,0.0,0.0,0.0,0.0,0.0
18995,Jamaal Williams,23.6,7,GB,HOU,93.6,1.5,5.9,45.0,0.0,0.0
18995,Jamaal Williams,24.4,8,GB,MIN,120.2,0.0,15.4,43.3,0.0,0.0
18995,Jamaal Williams,0.0,9,GB,SF,0.0,0.0,0.0,0.0,0.0,0.0
18995,Jamaal Williams,1.6,10,GB,JAX,14.3,0.0,0.7,11.9,0.0,0.0
18995,Jamaal Williams,13.3,11,GB,IND,19.7,0.0,2.7,10.7,2.7,0.0
