ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
19823,Royce Freeman,0.6,1,DEN,TEN,0.0,0.0,0.4,4.3,0.0,0.0
19823,Royce Freeman,1.0,2,DEN,PIT,14.4,0.0,0.0,0.0,0.0,0.0
19823,Royce Freeman,4.8,3,DEN,TB,4.3,0.0,2.2,32.2,0.0,0.0
19823,Royce Freeman,3.0,4,DEN,NYJ,8.3,0.0,2.8,8.3,0.0,0.0
19823,,0,5,DEN,,0,0,0,0,0,0
19823,Royce Freeman,9.1,6,DEN,NE,41.9,0.0,2.6,10.4,0.0,0.0
19823,Royce Freeman,0.4,7,DEN,KC,2.2,0.0,0.2,0.9,0.0,0.0
19823,Royce Freeman,0.0,8,DEN,LAC,0.0,0.0,0.0,0.0,0.0,0.0
19823,Royce Freeman,0.0,9,DEN,ATL,0.0,0.0,0.0,0.0,0.0,0.0
19823,Royce Freeman,5.7,10,DEN,LV,13.8,0.0,3.2,18.8,0.0,0.0
19823,Royce Freeman,0.0,11,DEN,MIA,0.0,0.0,0.0,0.0,0.0,0.0
