ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
18993,Samaje Perine,0.0,1,CIN,LAC,0.0,0.0,0.0,0.0,0.0,0.0
18993,Samaje Perine,0.0,2,CIN,CLE,0.0,0.0,0.0,0.0,0.0,0.0
18993,Samaje Perine,0.0,3,CIN,PHI,0.0,0.0,0.0,0.0,0.0,0.0
18993,Samaje Perine,0.0,4,CIN,JAX,0.0,0.0,0.0,0.0,0.0,0.0
18993,Samaje Perine,0.0,5,CIN,BAL,0.0,0.0,0.0,0.0,0.0,0.0
18993,Samaje Perine,0.0,6,CIN,IND,0.0,0.0,0.0,0.0,0.0,0.0
18993,Samaje Perine,2.2,7,CIN,CLE,6.0,0.0,2.0,6.0,0.0,0.0
18993,Samaje Perine,13.9,8,CIN,TEN,44.8,2.0,2.0,3.9,0.0,0.0
18993,,0,9,CIN,,0,0,0,0,0,0
18993,Samaje Perine,11.4,10,CIN,PIT,66.1,0.0,1.9,13.3,0.0,0.0
18993,Samaje Perine,2.4,11,CIN,WAS,18.3,0.0,0.9,1.8,0.0,0.0
