ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
20824,Josh Jacobs,12.3,1,LV,CAR,33.9,0.4,0.5,16.7,0.0,0.0
20824,Josh Jacobs,20.2,2,LV,NO,148.0,0.0,8.5,28.6,0.0,0.0
20824,Josh Jacobs,13.2,3,LV,NE,120.3,0.0,8.6,20.3,0.0,2.9
20824,Josh Jacobs,8.3,4,LV,BUF,46.7,0.0,2.8,24.3,0.0,0.0
20824,Josh Jacobs,21.2,5,LV,KC,75.9,1.9,1.9,7.8,0.0,0.0
20824,,0,6,LV,,0,0,0,0,0,0
20824,Josh Jacobs,3.1,7,LV,TB,13.9,0.0,2.0,11.4,0.0,0.0
20824,Josh Jacobs,11.2,8,LV,CLE,112.5,0.0,0.0,0.0,0.0,0.0
20824,Josh Jacobs,11.8,9,LV,LAC,57.5,0.8,0.8,2.3,0.0,0.0
20824,Josh Jacobs,34.4,10,LV,DEN,139.4,3.1,6.2,29.9,0.0,0.0
20824,Josh Jacobs,5.3,11,LV,KC,35.1,0.4,0.4,3.7,0.0,0.0
