ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
19766,Saquon Barkley,2.2,1,NYG,PIT,1.4,0.0,1.4,29.0,0.0,0.0
19766,Saquon Barkley,3.7,2,NYG,CHI,32.2,0.0,0.0,0.0,0.0,0.0
19766,,0,3,NYG,,0,0,0,0,0,0
19766,,0,4,NYG,,0,0,0,0,0,0
19766,,0,5,NYG,,0,0,0,0,0,0
19766,,0,6,NYG,,0,0,0,0,0,0
19766,,0,7,NYG,,0,0,0,0,0,0
19766,,0,8,NYG,,0,0,0,0,0,0
19766,,0,9,NYG,,0,0,0,0,0,0
19766,,0,10,NYG,,0,0,0,0,0,0
19766,,0,11,NYG,,0,0,0,0,0,0
