ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
18690,Jalen Richard,1.2,1,LV,CAR,0.0,0.0,0.6,11.5,0.0,0.0
18690,Jalen Richard,5.0,2,LV,NO,19.8,0.6,0.0,0.0,0.0,0.0
18690,Jalen Richard,3.8,3,LV,NE,14.1,0.0,3.1,8.2,0.0,0.0
18690,Jalen Richard,6.1,4,LV,BUF,14.0,0.0,4.7,15.3,0.0,0.0
18690,Jalen Richard,0.4,5,LV,KC,0.3,0.0,0.3,2.0,0.0,0.0
18690,,0,6,LV,,0,0,0,0,0,0
18690,Jalen Richard,0.7,7,LV,TB,12.5,0.0,0.0,0.0,0.0,0.0
18690,Jalen Richard,1.5,8,LV,CLE,3.8,0.0,0.6,7.6,0.0,0.0
18690,Jalen Richard,3.0,9,LV,LAC,3.3,0.0,1.1,19.9,0.0,0.0
18690,Jalen Richard,0.0,10,LV,DEN,0.0,0.0,0.0,0.0,0.0,0.0
18690,Jalen Richard,0.0,11,LV,KC,0.0,0.0,0.0,0.0,0.0,0.0
