ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
18858,Joe Mixon,2.1,1,CIN,LAC,42.4,0.0,0.4,0.8,0.0,0.4
18858,Joe Mixon,3.3,2,CIN,CLE,25.8,0.0,1.3,22.4,0.0,0.0
18858,Joe Mixon,0.7,3,CIN,PHI,15.2,0.0,0.2,1.5,0.0,0.0
18858,Joe Mixon,57.6,4,CIN,JAX,222.4,4.3,13.0,44.2,2.2,0.0
18858,Joe Mixon,15.2,5,CIN,BAL,72.2,0.0,9.0,42.8,0.0,0.0
18858,Joe Mixon,16.2,6,CIN,IND,63.1,1.4,2.7,17.5,0.0,0.0
18858,Joe Mixon,0.0,7,CIN,CLE,0.0,0.0,0.0,0.0,0.0,0.0
18858,Joe Mixon,0.0,8,CIN,TEN,0.0,0.0,0.0,0.0,0.0,0.0
18858,,0,9,CIN,,0,0,0,0,0,0
18858,Joe Mixon,0.0,10,CIN,PIT,0.0,0.0,0.0,0.0,0.0,0.0
18858,,0,11,CIN,,0,0,0,0,0,0
