ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
15071,Latavius Murray,10.2,1,NO,TB,70.1,0.0,0.0,0.0,0.0,0.0
15071,Latavius Murray,9.3,2,NO,LV,20.6,0.0,4.3,28.0,0.0,0.0
15071,Latavius Murray,9.4,3,NO,GB,67.0,0.0,1.3,9.4,0.0,0.0
15071,Latavius Murray,18.4,4,NO,DET,56.7,1.6,0.8,16.8,0.0,0.0
15071,Latavius Murray,2.2,5,NO,LAC,19.3,0.0,0.6,13.1,0.0,0.0
15071,,0,6,NO,,0,0,0,0,0,0
15071,Latavius Murray,0.4,7,NO,CAR,12.5,0.0,0.1,0.6,0.0,0.0
15071,Latavius Murray,10.3,8,NO,CHI,25.4,0.0,6.7,20.9,0.0,0.0
15071,Latavius Murray,7.2,9,NO,TB,45.9,0.0,2.8,4.2,0.0,0.0
15071,Latavius Murray,13.2,10,NO,SF,86.8,0.0,0.0,0.0,0.0,0.0
15071,Latavius Murray,3.7,11,NO,ATL,30.7,0.0,0.8,22.6,0.0,0.0
