ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
19798,Nick Chubb,4.5,1,CLE,BAL,56.3,0.0,0.9,5.3,0.0,0.9
19798,Nick Chubb,37.9,2,CLE,CIN,182.2,4.3,2.2,13.2,0.0,0.0
19798,Nick Chubb,16.3,3,CLE,WAS,75.0,1.0,0.5,1.0,0.0,0.0
19798,Nick Chubb,2.1,4,CLE,DAL,30.2,0.0,0.0,0.0,0.0,0.0
19798,,0,5,CLE,,0,0,0,0,0,0
19798,,0,6,CLE,,0,0,0,0,0,0
19798,,0,7,CLE,,0,0,0,0,0,0
19798,,0,8,CLE,,0,0,0,0,0,0
19798,,0,9,CLE,,0,0,0,0,0,0
19798,Nick Chubb,3.7,10,CLE,HOU,56.1,0.2,0.0,0.0,0.0,0.0
19798,Nick Chubb,12.3,11,CLE,PHI,123.1,0.0,0.0,0.0,0.0,0.0
