ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
14967,Le'Veon Bell,1.1,1,NYJ,BUF,2.7,0.0,0.4,14.1,0.0,0.0
14967,,0,2,KC,,0,0,0,0,0,0
14967,,0,3,KC,,0,0,0,0,0,0
14967,,0,4,KC,,0,0,0,0,0,0
14967,Le'Veon Bell,12.5,5,NYJ,ARI,79.1,0.0,1.7,12.2,0.0,0.0
14967,Le'Veon Bell,0.0,6,KC,BUF,0.0,0.0,0.0,0.0,0.0,0.0
14967,Le'Veon Bell,3.0,7,KC,DEN,34.3,0.0,0.0,0.0,0.0,0.0
14967,Le'Veon Bell,2.1,8,KC,NYJ,2.8,0.0,1.2,19.4,0.0,0.0
14967,Le'Veon Bell,1.6,9,KC,CAR,11.4,0.0,2.0,-7.1,0.0,0.0
14967,,0,10,KC,,0,0,0,0,0,0
14967,Le'Veon Bell,10.3,11,KC,LV,25.6,1.0,1.0,11.3,0.0,0.0
