ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
19828,Sony Michel,10.8,1,NE,MIA,41.2,1.2,0.0,0.0,0.0,0.0
19828,Sony Michel,2.6,2,NE,SEA,22.2,0.0,0.0,0.0,0.0,0.0
19828,Sony Michel,21.3,3,NE,LV,165.9,0.0,4.0,32.6,0.0,0.0
19828,,0,4,NE,,0,0,0,0,0,0
19828,,0,5,NE,,0,0,0,0,0,0
19828,Sony Michel,0.0,6,NE,DEN,0.0,0.0,0.0,0.0,0.0,0.0
19828,Sony Michel,0.0,7,NE,SF,0.0,0.0,0.0,0.0,0.0,0.0
19828,,0,8,NE,,0,0,0,0,0,0
19828,,0,9,NE,,0,0,0,0,0,0
19828,,0,10,NE,,0,0,0,0,0,0
19828,Sony Michel,0.0,11,NE,HOU,0.0,0.0,0.0,0.0,0.0,0.0
