ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
21682,Jonathan Taylor,19.1,1,IND,JAX,35.4,0.0,15.5,107.7,0.0,0.0
21682,Jonathan Taylor,29.2,2,IND,MIN,163.6,2.6,5.2,14.6,0.0,0.0
21682,Jonathan Taylor,20.7,3,IND,NYJ,96.3,2.7,2.7,8.0,0.0,0.0
21682,Jonathan Taylor,10.3,4,IND,CHI,75.1,0.0,1.2,12.2,0.0,0.0
21682,Jonathan Taylor,16.1,5,IND,CLE,63.7,1.2,2.5,19.0,0.0,0.0
21682,Jonathan Taylor,15.3,6,IND,CIN,67.8,0.0,5.1,62.2,0.0,0.0
21682,,0,7,IND,,0,0,0,0,0,0
21682,Jonathan Taylor,0.6,8,IND,DET,3.1,0.0,0.3,1.3,0.0,0.0
21682,Jonathan Taylor,1.3,9,IND,BAL,10.5,0.2,0.3,1.1,0.0,0.2
21682,Jonathan Taylor,8.3,10,IND,TEN,16.0,0.0,3.5,33.3,0.0,0.0
21682,Jonathan Taylor,6.7,11,IND,GB,63.8,0.0,2.0,17.0,0.0,0.0
