ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
17959,Derrick Henry,11.6,1,TEN,DEN,92.5,0.0,1.9,12.0,0.0,0.0
17959,Derrick Henry,10.1,2,TEN,JAX,100.8,0.0,0.0,0.0,0.0,0.0
17959,Derrick Henry,12.8,3,TEN,MIN,58.5,0.5,0.5,2.7,0.0,0.0
17959,,0,4,TEN,,0,0,0,0,0,0
17959,Derrick Henry,26.4,5,TEN,BUF,80.1,4.0,2.0,11.9,0.0,0.0
17959,Derrick Henry,12.2,6,TEN,HOU,65.5,0.2,0.2,16.1,0.0,0.0
17959,Derrick Henry,15.6,7,TEN,PIT,82.6,1.2,2.4,-3.3,0.0,0.0
17959,Derrick Henry,3.4,8,TEN,CIN,49.8,0.2,0.0,0.0,0.0,0.0
17959,Derrick Henry,10.4,9,TEN,CHI,84.1,0.0,0.0,0.0,0.0,0.0
17959,Derrick Henry,15.1,10,TEN,IND,136.4,0.0,1.8,10.5,0.0,0.0
17959,Derrick Henry,32.7,11,TEN,BAL,221.0,2.8,2.8,-1.7,0.0,0.0
