ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
17970,Devontae Booker,11.6,1,LV,CAR,50.2,0.0,9.0,39.8,0.0,0.0
17970,Devontae Booker,1.6,2,LV,NO,-1.3,0.0,1.6,9.5,0.0,0.0
17970,Devontae Booker,0.9,3,LV,NE,16.6,0.0,0.0,0.0,0.0,0.0
17970,Devontae Booker,0.0,4,LV,BUF,0.0,0.0,0.0,0.0,0.0,0.0
17970,Devontae Booker,9.1,5,LV,KC,69.6,0.0,1.3,6.3,0.0,0.0
17970,,0,6,LV,,0,0,0,0,0,0
17970,Devontae Booker,4.9,7,LV,TB,10.2,0.0,4.1,12.8,0.0,0.0
17970,Devontae Booker,11.1,8,LV,CLE,42.8,0.0,2.2,25.1,0.0,0.0
17970,Devontae Booker,7.2,9,LV,LAC,51.1,0.6,0.0,0.0,0.0,0.0
17970,Devontae Booker,22.7,10,LV,DEN,88.2,2.4,1.2,2.4,0.0,0.0
17970,Devontae Booker,0.5,11,LV,KC,3.3,0.0,0.2,0.6,0.0,0.0
