ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
18088,,0,1,SEA,,0,0,0,0,0,0
18088,,0,2,SEA,,0,0,0,0,0,0
18088,,0,3,SEA,,0,0,0,0,0,0
18088,,0,4,SEA,,0,0,0,0,0,0
18088,,0,5,SEA,,0,0,0,0,0,0
18088,,0,6,SEA,,0,0,0,0,0,0
18088,,0,7,SEA,,0,0,0,0,0,0
18088,,0,8,SEA,,0,0,0,0,0,0
18088,Alex Collins,0.8,9,SEA,BUF,8.5,0.0,0.0,0.0,0.0,0.0
18088,Alex Collins,3.5,10,SEA,LAR,24.0,0.3,0.3,1.2,0.0,0.0
18088,,0,11,SEA,,0,0,0,0,0,0
