ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
16776,Melvin Gordon III,20.2,1,DEN,TEN,111.8,2.1,6.2,11.5,0.0,2.1
16776,Melvin Gordon III,5.5,2,DEN,PIT,41.9,0.0,0.7,5.0,0.4,0.0
16776,Melvin Gordon III,10.2,3,DEN,TB,34.4,0.0,7.0,15.9,0.0,0.0
16776,Melvin Gordon III,23.0,4,DEN,NYJ,99.4,1.7,1.7,10.2,0.0,0.0
16776,,0,5,DEN,,0,0,0,0,0,0
16776,Melvin Gordon III,0.0,6,DEN,NE,0.0,0.0,0.0,0.0,0.0,0.0
16776,Melvin Gordon III,17.0,7,DEN,KC,104.9,2.4,4.8,18.5,0.0,4.8
16776,Melvin Gordon III,1.4,8,DEN,LAC,11.1,0.0,1.1,3.8,0.0,0.0
16776,Melvin Gordon III,4.2,9,DEN,ATL,20.7,0.0,1.3,10.4,0.0,0.0
16776,Melvin Gordon III,0.3,10,DEN,LV,11.7,0.0,0.0,0.0,0.0,0.0
16776,Melvin Gordon III,16.4,11,DEN,MIA,74.8,1.6,0.0,0.0,0.0,0.8
