ID,PlayerName,FantasyPoints,Week,Team,Opponent,RushingYards,RushingTouchdowns,Receptions,ReceivingYards,ReceivingTouchdowns,FumblesLost
16797,T.J. Yeldon,0.0,1,BUF,NYJ,0.0,0.0,0.0,0.0,0.0,0.0
16797,T.J. Yeldon,0.0,2,BUF,MIA,0.0,0.0,0.0,0.0,0.0,0.0
16797,T.J. Yeldon,3.7,3,BUF,LAR,25.7,0.0,0.0,0.0,0.0,0.0
16797,T.J. Yeldon,0.0,4,BUF,LV,0.0,0.0,0.0,0.0,0.0,0.0
16797,T.J. Yeldon,0.9,5,BUF,TEN,13.5,0.0,0.1,1.5,0.1,0.0
16797,T.J. Yeldon,0.0,6,BUF,KC,0.0,0.0,0.0,0.0,0.0,0.0
16797,T.J. Yeldon,0.0,7,BUF,NYJ,0.0,0.0,0.0,0.0,0.0,0.0
16797,T.J. Yeldon,0.0,8,BUF,NE,0.0,0.0,0.0,0.0,0.0,0.0
16797,T.J. Yeldon,0.0,9,BUF,SEA,0.0,0.0,0.0,0.0,0.0,0.0
16797,T.J. Yeldon,0.0,10,BUF,ARI,0.0,0.0,0.0,0.0,0.0,0.0
16797,,0,11,BUF,,0,0,0,0,0,0
