1291951604988555266,22218,9,0,Sat Aug 08 04:17:20 +0000 2020
1253159945517838336,22218,52,2,Thu Apr 23 03:13:08 +0000 2020
1250965003525652482,22218,212,44,Fri Apr 17 01:51:13 +0000 2020
1230933999163518976,22218,0,28,Fri Feb 21 19:15:09 +0000 2020
1225205071484538880,22218,180,7,Wed Feb 05 23:50:26 +0000 2020
1220568075621339136,22218,0,7,Fri Jan 24 04:44:40 +0000 2020
1219804979353063424,22218,38,0,Wed Jan 22 02:12:24 +0000 2020
1217628801410174976,22218,0,43201,Thu Jan 16 02:05:03 +0000 2020
1217294984463966211,22218,61,4,Wed Jan 15 03:58:35 +0000 2020
1171660358467145728,22218,0,541,Wed Sep 11 05:42:52 +0000 2019
1166185966199083008,22218,0,416,Tue Aug 27 03:09:35 +0000 2019
1164220606205833216,22218,228,47,Wed Aug 21 16:59:57 +0000 2019
1163615689564971008,22218,924,177,Tue Aug 20 00:56:13 +0000 2019
1130265566546137088,22218,36,4,Mon May 20 00:14:45 +0000 2019
1121825327658020864,22218,30,6,Fri Apr 26 17:16:15 +0000 2019
1120767352289878016,22218,0,137,Tue Apr 23 19:12:14 +0000 2019
1117627537843159040,22218,71,18,Mon Apr 15 03:15:44 +0000 2019
1116098974765731841,22218,1530,205,Wed Apr 10 22:01:46 +0000 2019
1081762676181749760,22218,0,6,Sun Jan 06 04:01:34 +0000 2019
1075877189625749504,22218,4,1,Thu Dec 20 22:14:45 +0000 2018
1075875272422027264,22218,4,1,Thu Dec 20 22:07:08 +0000 2018
1071481223061692416,22218,109,14,Sat Dec 08 19:06:45 +0000 2018
1070108793038548992,22218,0,50,Wed Dec 05 00:13:12 +0000 2018
1068972341387042816,22218,2637,273,Sat Dec 01 20:57:21 +0000 2018
1068969258288320513,22218,273,29,Sat Dec 01 20:45:06 +0000 2018
1066098889596563457,22218,64,20,Fri Nov 23 22:39:17 +0000 2018
1062551435265671168,22218,4,0,Wed Nov 14 03:42:58 +0000 2018
1059236879374209024,22218,655,98,Mon Nov 05 00:12:06 +0000 2018
1056635961717805057,22218,364,18,Sun Oct 28 19:56:59 +0000 2018
1056395854372921344,22218,98,29,Sun Oct 28 04:02:53 +0000 2018
1056391357428842496,22218,39,0,Sun Oct 28 03:45:01 +0000 2018
1056387148306440192,22218,28,0,Sun Oct 28 03:28:17 +0000 2018
1056385881236475904,22218,32,0,Sun Oct 28 03:23:15 +0000 2018
1056384542498582530,22218,195,10,Sun Oct 28 03:17:56 +0000 2018
1056382454414630913,22218,439,62,Sun Oct 28 03:09:38 +0000 2018
1056382163942281216,22218,1841,158,Sun Oct 28 03:08:29 +0000 2018
1055540596490858498,22218,0,2428,Thu Oct 25 19:24:23 +0000 2018
1050595228913037312,22218,44,5,Fri Oct 12 03:53:16 +0000 2018
1027224942453174273,22218,143,23,Wed Aug 08 16:08:05 +0000 2018
1024994712397246464,22218,0,26,Thu Aug 02 12:25:57 +0000 2018
1021935750563201024,22218,0,8,Wed Jul 25 01:50:44 +0000 2018
1020723134528401408,22218,0,27,Sat Jul 21 17:32:14 +0000 2018
1020722970581495809,22218,0,10,Sat Jul 21 17:31:34 +0000 2018
1018338138111070208,22218,38,12,Sun Jul 15 03:35:06 +0000 2018
1015068259630997504,22218,171,18,Fri Jul 06 03:01:46 +0000 2018
1011274326237241344,22218,68,26,Mon Jun 25 15:46:02 +0000 2018
1011272816220614656,22218,815,168,Mon Jun 25 15:40:02 +0000 2018
1008888406364090369,22218,278,40,Tue Jun 19 01:45:14 +0000 2018
988927147300524033,22218,67,4,Tue Apr 24 23:46:19 +0000 2018
988885773922467840,22218,0,22,Tue Apr 24 21:01:55 +0000 2018
988831695263723520,22218,0,433,Tue Apr 24 17:27:02 +0000 2018
986371515674480641,22218,0,561,Tue Apr 17 22:31:09 +0000 2018
986255999433674753,22218,122,21,Tue Apr 17 14:52:08 +0000 2018
986255717257699328,22218,509,132,Tue Apr 17 14:51:01 +0000 2018
978813766140915712,22218,0,12,Wed Mar 28 01:59:21 +0000 2018
975066449726328835,22218,283,29,Sat Mar 17 17:48:52 +0000 2018
971842885506228227,22218,0,17338,Thu Mar 08 20:19:34 +0000 2018
971228726464864256,22218,0,97,Wed Mar 07 03:39:07 +0000 2018
969774143397879808,22218,120,9,Sat Mar 03 03:19:07 +0000 2018
960383185564684293,22218,0,13,Mon Feb 05 05:22:49 +0000 2018
959992027642515456,22218,96,8,Sun Feb 04 03:28:29 +0000 2018
958039912573472768,22218,255,48,Mon Jan 29 18:11:29 +0000 2018
957729594328715265,22218,82,5,Sun Jan 28 21:38:23 +0000 2018
954634292583325696,22218,0,65,Sat Jan 20 08:38:46 +0000 2018
954476389289287680,22218,32,0,Fri Jan 19 22:11:19 +0000 2018
954475022613037056,22218,361,71,Fri Jan 19 22:05:53 +0000 2018
949416109526126592,22218,0,16,Fri Jan 05 23:03:34 +0000 2018
946414310321991681,22218,0,43,Thu Dec 28 16:15:29 +0000 2017
945460367634911232,22218,0,17,Tue Dec 26 01:04:52 +0000 2017
944315164148600834,22218,0,84,Fri Dec 22 21:14:14 +0000 2017
944314451205021697,22218,879,113,Fri Dec 22 21:11:24 +0000 2017
943329263046012930,22218,615,73,Wed Dec 20 03:56:37 +0000 2017
942211455620874242,22218,680,99,Sun Dec 17 01:54:51 +0000 2017
941136795072389121,22218,0,14,Thu Dec 14 02:44:32 +0000 2017
940277938133577728,22218,98,11,Mon Dec 11 17:51:44 +0000 2017
940265107808014339,22218,0,2470,Mon Dec 11 17:00:45 +0000 2017
939649314552467456,22218,0,37,Sun Dec 10 00:13:49 +0000 2017
936028126076956673,22218,0,102,Thu Nov 30 00:24:30 +0000 2017
935296507649015808,22218,110,20,Mon Nov 27 23:57:19 +0000 2017
934951791585824770,22219,0,8840,Mon Nov 27 01:07:32 +0000 2017
933076073964888064,22219,0,245,Tue Nov 21 20:54:06 +0000 2017
932820038398173184,22219,0,4,Tue Nov 21 03:56:42 +0000 2017
932624674265227264,22219,91,4,Mon Nov 20 15:00:24 +0000 2017
932460521722392577,22219,161,12,Mon Nov 20 04:08:07 +0000 2017
932432095842127872,22219,1491,233,Mon Nov 20 02:15:10 +0000 2017
932385942106763266,22219,11,0,Sun Nov 19 23:11:46 +0000 2017
932380899131494401,22219,339,30,Sun Nov 19 22:51:43 +0000 2017
932375395323797506,22219,0,1286,Sun Nov 19 22:29:51 +0000 2017
932374381212422144,22219,0,230,Sun Nov 19 22:25:49 +0000 2017
932374014361853953,22219,570,35,Sun Nov 19 22:24:22 +0000 2017
932267868955332609,22219,2485,456,Sun Nov 19 15:22:35 +0000 2017
931258413174214656,22219,69,1,Thu Nov 16 20:31:22 +0000 2017
930652387177648129,22219,105,5,Wed Nov 15 04:23:14 +0000 2017
929941108825530368,22219,178,38,Mon Nov 13 05:16:52 +0000 2017
