ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
20798,Darrell Henderson Jr.,0.4,1,LAR,2020-09-13T20:20:00,202010132.0,1305150507023966211,388
20798,Darrell Henderson Jr.,31.6,2,LAR,2020-09-20T13:00:00,202010226.0,1305843533526437890,1
20798,Darrell Henderson Jr.,13.9,3,LAR,2020-09-27T13:00:00,202010304.0,1308155487741833217,2
20798,Darrell Henderson Jr.,6.8,4,LAR,2020-10-04T16:05:00,202010432.0,1311853274077618176,3
20798,Darrell Henderson Jr.,2.8,5,LAR,2020-10-11T13:00:00,202010535.0,1315103105323859969,1
20798,Darrell Henderson Jr.,10.7,6,LAR,2020-10-18T20:20:00,202010631.0,1317728834293092355,4
20798,Darrell Henderson Jr.,0.6,7,LAR,2020-10-26T20:15:00,202010732.0,1320115990030512128,5
20798,Darrell Henderson Jr.,14.3,8,LAR,2020-11-01T13:00:00,202010819.0,1321929604634796032,3
20798,Darrell Henderson Jr.,5.2,10,LAR,2020-11-15T16:25:00,202011032.0,0,0
20798,Darrell Henderson Jr.,3.7,11,LAR,2020-11-23T20:15:00,202011133.0,1330340105408679938,3
