ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
19045,Aaron Jones,14.6,1,GB,2020-09-13T13:00:00,202010120.0,1304926259739320321,2278
19045,Aaron Jones,41.3,2,GB,2020-09-20T13:00:00,202010212.0,1307495323548385280,5
19045,Aaron Jones,6.2,3,GB,2020-09-27T20:20:00,202010322.0,1310260560659976194,39
19045,Aaron Jones,12.3,4,GB,2020-10-05T21:00:00,202010412.0,1312150154237992960,9
19045,Aaron Jones,1.2,6,GB,2020-10-18T16:25:00,202010633.0,0,0
19045,Aaron Jones,0.0,7,GB,2020-10-25T13:00:00,202010713.0,1320209698566623234,8
19045,Aaron Jones,0.0,8,GB,2020-11-01T13:00:00,202010812.0,1322763139579027456,18
19045,Aaron Jones,4.4,9,GB,2020-11-05T20:20:00,202010931.0,0,0
19045,Aaron Jones,13.6,10,GB,2020-11-15T13:00:00,202011012.0,1327049547554709508,13
19045,Aaron Jones,5.6,11,GB,2020-11-22T16:25:00,202011114.0,1330259804703645702,10
