ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
17959,Derrick Henry,11.6,1,TEN,2020-09-14T22:20:00,202010110.0,1305302064193515520,180
17959,Derrick Henry,10.1,2,TEN,2020-09-20T13:00:00,202010234.0,0,0
17959,Derrick Henry,12.8,3,TEN,2020-09-27T13:00:00,202010320.0,1308466498898362370,1
17959,Derrick Henry,26.4,5,TEN,2020-10-13T19:00:00,202010534.0,0,0
17959,Derrick Henry,12.2,6,TEN,2020-10-18T13:00:00,202010634.0,1317275434065776640,1
17959,Derrick Henry,15.6,7,TEN,2020-10-25T13:00:00,202010734.0,1319088666162221057,4
17959,Derrick Henry,3.4,8,TEN,2020-11-01T13:00:00,202010807.0,1321579695272566785,5
17959,Derrick Henry,10.4,9,TEN,2020-11-08T13:00:00,202010934.0,0,0
17959,Derrick Henry,15.1,10,TEN,2020-11-12T20:20:00,202011034.0,0,0
17959,Derrick Henry,32.7,11,TEN,2020-11-22T13:00:00,202011103.0,1329916683272777734,1
