ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
21593,D'Ernest Johnson,0.1,1,CLE,2020-09-13T13:00:00,202010103.0,1304754328675266560,570
21593,D'Ernest Johnson,0.0,2,CLE,2020-09-17T20:20:00,202010208.0,1305656595808948228,1
21593,D'Ernest Johnson,0.0,3,CLE,2020-09-27T13:00:00,202010308.0,1309703099653787648,3
21593,D'Ernest Johnson,6.5,4,CLE,2020-10-04T13:00:00,202010409.0,1310588882929491968,1
21593,D'Ernest Johnson,9.2,5,CLE,2020-10-11T16:25:00,202010508.0,1313962786322513920,3
21593,D'Ernest Johnson,0.0,6,CLE,2020-10-18T13:00:00,202010628.0,1315707791361835008,7
21593,D'Ernest Johnson,0.4,7,CLE,2020-10-25T13:00:00,202010707.0,0,0
21593,D'Ernest Johnson,4.1,8,CLE,2020-11-01T13:00:00,202010808.0,1322747956144021504,2
21593,D'Ernest Johnson,0.0,10,CLE,2020-11-15T13:00:00,202011008.0,0,0
21593,D'Ernest Johnson,0.0,11,CLE,2020-11-22T13:00:00,202011108.0,1328443501554651144,1
