ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
16776,Melvin Gordon III,20.2,1,DEN,2020-09-14T22:20:00,202010110.0,1305542486400606208,3036
16776,Melvin Gordon III,5.5,2,DEN,2020-09-20T13:00:00,202010228.0,1307353064702173185,15
16776,Melvin Gordon III,10.2,3,DEN,2020-09-27T16:25:00,202010310.0,1310061998684753921,45
16776,Melvin Gordon III,23.0,4,DEN,2020-10-01T20:20:00,202010424.0,1311665034792034306,9
16776,Melvin Gordon III,0.0,6,DEN,2020-10-18T13:00:00,202010621.0,0,0
16776,Melvin Gordon III,17.0,7,DEN,2020-10-25T16:25:00,202010710.0,0,0
16776,Melvin Gordon III,1.4,8,DEN,2020-11-01T16:05:00,202010810.0,1322751418269274114,5
16776,Melvin Gordon III,4.2,9,DEN,2020-11-08T13:00:00,202010902.0,1325234928846561286,6
16776,Melvin Gordon III,0.3,10,DEN,2020-11-15T16:05:00,202011025.0,1327283051643113473,2
16776,Melvin Gordon III,16.4,11,DEN,2020-11-22T16:05:00,,1328924600156110848,7
