ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
18375,Peyton Barber,13.1,1,WAS,2020-09-13T13:00:00,202010135.0,1299533349854289920,51
18375,Peyton Barber,0.2,2,WAS,2020-09-20T16:05:00,202010201.0,0,0
18375,Peyton Barber,0.2,3,WAS,2020-09-27T13:00:00,202010308.0,0,0
18375,Peyton Barber,0.5,4,WAS,2020-10-04T13:00:00,202010435.0,0,0
18375,Peyton Barber,0.0,5,WAS,2020-10-11T13:00:00,202010535.0,0,0
18375,Peyton Barber,0.8,6,WAS,2020-10-18T13:00:00,202010623.0,0,0
18375,Peyton Barber,7.8,7,WAS,2020-10-25T13:00:00,202010735.0,0,0
18375,Peyton Barber,0.0,9,WAS,2020-11-08T13:00:00,202010935.0,0,0
18375,Peyton Barber,2.2,10,WAS,2020-11-15T13:00:00,202011011.0,0,0
18375,Peyton Barber,1.5,11,WAS,2020-11-22T13:00:00,202011135.0,0,0
