ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
16838,Duke Johnson,2.3,1,HOU,2020-09-10T20:20:00,202010116.0,1303178297069756416,220
16838,Duke Johnson,0.0,2,HOU,2020-09-20T16:25:00,202010213.0,1306043433967063041,5
16838,Duke Johnson,0.0,3,HOU,2020-09-27T13:00:00,202010328.0,0,0
16838,Duke Johnson,1.1,4,HOU,2020-10-04T13:00:00,202010413.0,0,0
16838,Duke Johnson,1.1,5,HOU,2020-10-11T13:00:00,202010513.0,0,0
16838,Duke Johnson,0.9,6,HOU,2020-10-18T13:00:00,202010634.0,0,0
16838,Duke Johnson,6.4,7,HOU,2020-10-25T13:00:00,202010713.0,0,0
16838,Duke Johnson,11.2,9,HOU,2020-11-08T13:00:00,202010915.0,0,0
16838,Duke Johnson,5.3,10,HOU,2020-11-15T13:00:00,202011008.0,0,0
16838,Duke Johnson,10.6,11,HOU,2020-11-22T13:00:00,202011113.0,0,0
