ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
21797,La'Mical Perine,0.0,1,NYJ,2020-09-13T13:00:00,202010104.0,1304550193879277571,748
21797,La'Mical Perine,0.1,2,NYJ,2020-09-20T13:00:00,202010224.0,1306709037476700161,2
21797,La'Mical Perine,3.0,3,NYJ,2020-09-27T16:05:00,202010314.0,1309982641022787584,12
21797,La'Mical Perine,3.6,4,NYJ,2020-10-01T20:20:00,202010424.0,1311755357623070722,3
21797,La'Mical Perine,0.0,5,NYJ,2020-10-11T13:00:00,202010524.0,1315035424855912449,25
21797,La'Mical Perine,11.4,6,NYJ,2020-10-18T16:05:00,,1317113021911752705,7
21797,La'Mical Perine,6.9,7,NYJ,2020-10-25T13:00:00,202010724.0,1320116028819517441,2
21797,La'Mical Perine,1.3,8,NYJ,2020-11-01T13:00:00,202010816.0,1322747894416494592,11
21797,La'Mical Perine,7.1,9,NYJ,2020-11-09T20:15:00,202010924.0,1325208325672169472,10
21797,La'Mical Perine,6.8,11,NYJ,2020-11-22T16:05:00,202011129.0,0,0
