ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
19823,Royce Freeman,0.6,1,DEN,2020-09-14T22:20:00,202010110.0,1284908696980451330,20
19823,Royce Freeman,1.0,2,DEN,2020-09-20T13:00:00,202010228.0,0,0
19823,Royce Freeman,4.8,3,DEN,2020-09-27T16:25:00,202010310.0,0,0
19823,Royce Freeman,3.0,4,DEN,2020-10-01T20:20:00,202010424.0,0,0
19823,Royce Freeman,9.1,6,DEN,2020-10-18T13:00:00,202010621.0,0,0
19823,Royce Freeman,0.4,7,DEN,2020-10-25T16:25:00,202010710.0,0,0
19823,Royce Freeman,0.0,8,DEN,2020-11-01T16:05:00,202010810.0,0,0
19823,Royce Freeman,0.0,9,DEN,2020-11-08T13:00:00,202010902.0,0,0
19823,Royce Freeman,5.7,10,DEN,2020-11-15T16:05:00,202011025.0,0,0
19823,Royce Freeman,0.0,11,DEN,2020-11-22T16:05:00,,0,0
