ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
19319,Matt Breida,3.6,1,MIA,2020-09-13T13:00:00,202010121.0,1304939499064000512,325
19319,Matt Breida,13.4,2,MIA,2020-09-20T13:00:00,202010219.0,0,0
19319,Matt Breida,0.4,3,MIA,2020-09-24T20:20:00,202010315.0,1307679569252581385,1
19319,Matt Breida,7.6,4,MIA,2020-10-04T13:00:00,202010419.0,1309240519164391425,3
19319,Matt Breida,1.0,5,MIA,2020-10-11T16:05:00,202010531.0,1314974023781056513,1
19319,Matt Breida,2.3,6,MIA,2020-10-18T16:05:00,202010621.0,1317652811287580673,4
19319,Matt Breida,0.7,8,MIA,2020-11-01T13:00:00,202010819.0,0,0
19319,Matt Breida,0.0,9,MIA,2020-11-08T16:25:00,202010901.0,1325288839842304002,2
19319,Matt Breida,0.0,10,MIA,2020-11-15T16:05:00,,1327672693072793603,7
19319,Matt Breida,0.1,11,MIA,2020-11-22T16:05:00,202011110.0,1330209435797626882,4
