ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
21804,DeeJay Dallas,0.0,1,SEA,2020-09-13T13:00:00,202010102.0,1304830603095871488,2882
21804,DeeJay Dallas,0.0,2,SEA,2020-09-20T20:20:00,202010230.0,1307526968129118208,15
21804,DeeJay Dallas,0.0,3,SEA,2020-09-27T16:25:00,202010330.0,1310076951374118919,15
21804,DeeJay Dallas,5.2,4,SEA,2020-10-04T13:00:00,202010419.0,1312516671140106240,20
21804,DeeJay Dallas,0.0,5,SEA,2020-10-11T20:20:00,202010530.0,1315093994590728192,22
21804,DeeJay Dallas,3.4,7,SEA,2020-10-25T20:20:00,202010701.0,0,0
21804,DeeJay Dallas,23.5,8,SEA,2020-11-01T16:25:00,202010830.0,1322380559457292289,6
21804,DeeJay Dallas,12.8,9,SEA,2020-11-08T13:00:00,202010904.0,1325299051915571200,31
21804,DeeJay Dallas,2.0,10,SEA,2020-11-15T16:25:00,202011032.0,1327700512876085248,15
21804,DeeJay Dallas,6.0,11,SEA,2020-11-19T20:20:00,202011130.0,1329490241816653824,5
