ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
21674,J.K. Dobbins,19.9,1,BAL,2020-09-13T13:00:00,202010103.0,1301916087248855105,228
21674,J.K. Dobbins,10.1,2,BAL,2020-09-20T16:25:00,202010213.0,1305255288082227200,5
21674,J.K. Dobbins,14.6,3,BAL,2020-09-28T20:15:00,202010303.0,1307835037434499077,2
21674,J.K. Dobbins,5.9,4,BAL,2020-10-04T13:00:00,202010435.0,0,0
21674,J.K. Dobbins,11.4,5,BAL,2020-10-11T13:00:00,202010503.0,1312774964563542016,1
21674,J.K. Dobbins,11.9,6,BAL,2020-10-18T13:00:00,202010626.0,1315426584799645699,2
21674,J.K. Dobbins,14.3,8,BAL,2020-11-01T13:00:00,202010803.0,0,0
21674,J.K. Dobbins,5.7,9,BAL,2020-11-08T13:00:00,202010914.0,1325419154611048448,11
21674,J.K. Dobbins,5.0,10,BAL,2020-11-15T20:20:00,202011021.0,0,0
21674,J.K. Dobbins,3.1,11,BAL,2020-11-22T13:00:00,202011103.0,1328802761815814145,1
