ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
18878,Alvin Kamara,19.3,1,NO,2020-09-13T16:25:00,202010122.0,1304975641427816448,1776
18878,Alvin Kamara,29.1,2,NO,2020-09-21T20:15:00,202010225.0,1305559742446817281,2
18878,Alvin Kamara,23.2,3,NO,2020-09-27T20:20:00,202010322.0,1309693937439911937,10
18878,Alvin Kamara,1.4,4,NO,2020-10-04T13:00:00,202010411.0,1311456948160790528,5
18878,Alvin Kamara,24.2,5,NO,2020-10-12T20:15:00,202010522.0,1314660565269254146,3
18878,Alvin Kamara,22.9,7,NO,2020-10-25T13:00:00,202010722.0,0,0
18878,Alvin Kamara,33.3,8,NO,2020-11-01T16:25:00,202010806.0,1320538427822088192,1
18878,Alvin Kamara,18.1,9,NO,2020-11-08T20:20:00,202010933.0,1323712411870912512,4
18878,Alvin Kamara,51.7,10,NO,2020-11-15T16:25:00,202011022.0,1326585267378151424,5
18878,Alvin Kamara,6.6,11,NO,2020-11-22T13:00:00,202011122.0,1328840791473737728,10
