ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
16056,James White,0.7,1,NE,2020-09-13T13:00:00,202010121.0,1304954758004908033,1869
16056,James White,0.0,2,NE,2020-09-20T20:20:00,202010230.0,1307711738536550401,21
16056,James White,0.0,3,NE,2020-09-27T13:00:00,202010321.0,1308450396126556160,1
16056,James White,13.7,4,NE,2020-10-05T19:05:00,202010416.0,1311141008848060419,1
16056,James White,11.5,6,NE,2020-10-18T13:00:00,202010621.0,0,0
16056,James White,0.5,7,NE,2020-10-25T16:25:00,202010721.0,1320193506560921600,3
16056,James White,0.4,8,NE,2020-11-01T13:00:00,202010804.0,1322611468089524224,4
16056,James White,10.5,9,NE,2020-11-09T20:15:00,202010924.0,1325793782231666688,4
16056,James White,0.4,10,NE,2020-11-15T20:20:00,202011021.0,1327660035539955713,2
16056,James White,19.4,11,NE,2020-11-22T13:00:00,202011113.0,1328862073049260032,2
