ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
21784,Zack Moss,1.1,1,BUF,2020-09-13T13:00:00,202010104.0,1304480802542157825,866
21784,Zack Moss,4.7,2,BUF,2020-09-20T13:00:00,202010219.0,1307127951448838147,20
21784,Zack Moss,0.0,3,BUF,2020-09-27T13:00:00,202010304.0,1309609623222185987,6
21784,Zack Moss,0.0,4,BUF,2020-10-04T16:25:00,202010425.0,1312502684608413702,7
21784,Zack Moss,0.0,5,BUF,2020-10-13T19:00:00,202010534.0,1315808169537363969,8
21784,Zack Moss,0.8,6,BUF,2020-10-19T17:00:00,202010604.0,1317833275960950784,4
21784,Zack Moss,13.1,7,BUF,2020-10-25T13:00:00,202010724.0,1319356952544161795,8
21784,Zack Moss,30.5,8,BUF,2020-11-01T13:00:00,202010804.0,1321481469433421830,9
21784,Zack Moss,4.4,9,BUF,2020-11-08T13:00:00,202010904.0,1325277581185314816,31
21784,Zack Moss,6.0,10,BUF,2020-11-15T16:05:00,202011001.0,1327993223629860864,19
