ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
19912,Nyheim Hines,40.4,1,IND,2020-09-13T13:00:00,202010115.0,1304178468461187077,349
19912,Nyheim Hines,0.3,2,IND,2020-09-20T13:00:00,202010214.0,1307395251997487104,11
19912,Nyheim Hines,10.5,3,IND,2020-09-27T16:05:00,202010314.0,1307687304258105347,1
19912,Nyheim Hines,12.3,4,IND,2020-10-04T16:25:00,202010406.0,1312481383617490944,8
19912,Nyheim Hines,2.8,5,IND,2020-10-11T16:25:00,202010508.0,1315117117587554304,8
19912,Nyheim Hines,7.2,6,IND,2020-10-18T13:00:00,202010614.0,1316197187546685440,3
19912,Nyheim Hines,4.7,8,IND,2020-11-01T13:00:00,202010811.0,0,0
19912,Nyheim Hines,7.1,9,IND,2020-11-08T13:00:00,202010914.0,1324915272076156933,42
19912,Nyheim Hines,15.3,10,IND,2020-11-12T20:20:00,202011034.0,1326946547066671110,7
19912,Nyheim Hines,10.4,11,IND,2020-11-22T16:25:00,202011114.0,1330363529388494850,23
