ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
20239,Gus Edwards,0.4,1,BAL,2020-09-13T13:00:00,202010103.0,1303846469477302273,91
20239,Gus Edwards,2.3,2,BAL,2020-09-20T16:25:00,202010213.0,0,0
20239,Gus Edwards,1.5,3,BAL,2020-09-28T20:15:00,202010303.0,1310583755460014080,2
20239,Gus Edwards,4.3,4,BAL,2020-10-04T13:00:00,202010435.0,0,0
20239,Gus Edwards,3.1,5,BAL,2020-10-11T13:00:00,202010503.0,0,0
20239,Gus Edwards,10.1,6,BAL,2020-10-18T13:00:00,202010626.0,0,0
20239,Gus Edwards,10.4,8,BAL,2020-11-01T13:00:00,202010803.0,0,0
20239,Gus Edwards,4.9,9,BAL,2020-11-08T13:00:00,202010914.0,0,0
20239,Gus Edwards,12.8,10,BAL,2020-11-15T20:20:00,202011021.0,0,0
20239,Gus Edwards,0.3,11,BAL,2020-11-22T13:00:00,202011103.0,0,0
