ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
20964,Darwin Thompson,0.0,1,KC,2020-09-10T20:20:00,202010116.0,1304151934425878529,483
20964,Darwin Thompson,1.2,2,KC,2020-09-20T16:25:00,202010229.0,1307039696674009089,2
20964,Darwin Thompson,-1.5,3,KC,2020-09-28T20:15:00,202010303.0,1308923509867978754,1
20964,Darwin Thompson,0.0,4,KC,2020-10-05T19:05:00,202010416.0,1313182384687403008,1
20964,Darwin Thompson,0.0,5,KC,2020-10-11T13:00:00,202010516.0,1314597067977822213,3
20964,Darwin Thompson,4.6,6,KC,2020-10-19T17:00:00,202010604.0,1317494243334758400,22
20964,Darwin Thompson,0.0,7,KC,2020-10-25T16:25:00,202010710.0,1319710871178928128,4
20964,Darwin Thompson,0.7,8,KC,2020-11-01T13:00:00,202010816.0,1321912828933132290,1
20964,Darwin Thompson,0.0,9,KC,2020-11-08T13:00:00,202010916.0,1324543238485745665,4
20964,Darwin Thompson,0.0,11,KC,2020-11-22T20:20:00,202011125.0,0,0
