ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
18464,J.D. McKissic,0.0,1,WAS,2020-09-13T13:00:00,202010135.0,1304904330156351491,355
18464,J.D. McKissic,0.9,2,WAS,2020-09-20T16:05:00,202010201.0,0,0
18464,J.D. McKissic,2.8,3,WAS,2020-09-27T13:00:00,202010308.0,1310057630669385733,6
18464,J.D. McKissic,11.5,4,WAS,2020-10-04T13:00:00,202010435.0,1310394209074130944,2
18464,J.D. McKissic,12.8,5,WAS,2020-10-11T13:00:00,202010535.0,0,0
18464,J.D. McKissic,19.2,6,WAS,2020-10-18T13:00:00,202010623.0,1316394903090483201,1
18464,J.D. McKissic,1.1,7,WAS,2020-10-25T13:00:00,202010735.0,0,0
18464,J.D. McKissic,5.0,9,WAS,2020-11-08T13:00:00,202010935.0,0,0
18464,J.D. McKissic,2.7,10,WAS,2020-11-15T13:00:00,202011011.0,1327367447717027840,6
18464,J.D. McKissic,2.2,11,WAS,2020-11-22T13:00:00,202011135.0,0,0
