ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
5820,Frank Gore,6.8,1,NYJ,2020-09-13T13:00:00,202010104.0,1304495040501252096,255
5820,Frank Gore,13.0,2,NYJ,2020-09-20T13:00:00,202010224.0,1307489028137201664,4
5820,Frank Gore,11.6,3,NYJ,2020-09-27T16:05:00,202010314.0,1308871631436161024,2
5820,Frank Gore,1.8,4,NYJ,2020-10-01T20:20:00,202010424.0,1311753597026267137,1
5820,Frank Gore,0.9,5,NYJ,2020-10-11T13:00:00,202010524.0,1312726022501081091,2
5820,Frank Gore,0.8,6,NYJ,2020-10-18T16:05:00,,1317663441126129667,6
5820,Frank Gore,10.0,7,NYJ,2020-10-25T13:00:00,202010724.0,1319471477947858953,4
5820,Frank Gore,4.7,8,NYJ,2020-11-01T13:00:00,202010816.0,1322705823886356480,2
5820,Frank Gore,8.9,9,NYJ,2020-11-09T20:15:00,202010924.0,1325871613716336641,4
5820,Frank Gore,6.0,11,NYJ,2020-11-22T16:05:00,202011129.0,0,0
