ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
19919,Chase Edmonds,14.6,1,ARI,2020-09-13T16:25:00,202010131.0,1304590524955926528,699
19919,Chase Edmonds,7.4,2,ARI,2020-09-20T16:05:00,202010201.0,1307671318846898177,10
19919,Chase Edmonds,3.7,3,ARI,2020-09-27T16:25:00,202010301.0,1309312039592976384,8
19919,Chase Edmonds,13.0,4,ARI,2020-10-04T13:00:00,202010405.0,1311718805878390785,1
19919,Chase Edmonds,1.9,5,ARI,2020-10-11T13:00:00,202010524.0,1312758825527709698,1
19919,Chase Edmonds,1.8,6,ARI,2020-10-19T20:15:00,202010609.0,1317186051744559104,5
19919,Chase Edmonds,27.4,7,ARI,2020-10-25T20:20:00,202010701.0,1319750820703813632,3
19919,Chase Edmonds,17.1,9,ARI,2020-11-08T16:25:00,202010901.0,0,0
19919,Chase Edmonds,3.5,10,ARI,2020-11-15T16:05:00,202011001.0,1326593636801290241,4
19919,Chase Edmonds,12.3,11,ARI,2020-11-19T20:20:00,202011130.0,1328137355178328065,2
