ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
12708,Dion Lewis,0.2,1,NYG,2020-09-14T19:10:00,202010123.0,1299758822102360064,21
12708,Dion Lewis,2.1,2,NYG,2020-09-20T13:00:00,202010206.0,0,0
12708,Dion Lewis,1.9,3,NYG,2020-09-27T13:00:00,202010323.0,0,0
12708,Dion Lewis,3.6,4,NYG,2020-10-04T16:05:00,202010432.0,0,0
12708,Dion Lewis,0.1,5,NYG,2020-10-11T16:25:00,202010509.0,0,0
12708,Dion Lewis,1.2,6,NYG,2020-10-18T13:00:00,202010623.0,0,0
12708,Dion Lewis,0.8,7,NYG,2020-10-22T20:20:00,202010726.0,0,0
12708,Dion Lewis,6.2,8,NYG,2020-11-02T20:15:00,202010823.0,0,0
12708,Dion Lewis,8.1,9,NYG,2020-11-08T13:00:00,202010935.0,1324148804896083969,1
12708,Dion Lewis,0.3,10,NYG,2020-11-15T13:00:00,202011023.0,1326268770298507267,1
