ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
4807,Adrian Peterson,16.0,1,DET,2020-09-13T13:00:00,202010111.0,1304178354438852608,672
4807,Adrian Peterson,1.7,2,DET,2020-09-20T13:00:00,202010212.0,1306722051269382144,5
4807,Adrian Peterson,13.3,3,DET,2020-09-27T16:25:00,202010301.0,1309170603413438467,6
4807,Adrian Peterson,14.9,4,DET,2020-10-04T13:00:00,202010411.0,1311777379321180160,6
4807,Adrian Peterson,1.0,6,DET,2020-10-18T13:00:00,202010615.0,0,0
4807,Adrian Peterson,4.4,7,DET,2020-10-25T13:00:00,202010702.0,1318865595971100673,3
4807,Adrian Peterson,1.6,8,DET,2020-11-01T13:00:00,202010811.0,1322631527080075264,13
4807,Adrian Peterson,0.5,9,DET,2020-11-08T13:00:00,202010920.0,1325036024792281093,9
4807,Adrian Peterson,4.8,10,DET,2020-11-15T13:00:00,202011011.0,1327239112613564417,10
4807,Adrian Peterson,2.1,11,DET,2020-11-22T13:00:00,202011105.0,1330477841599836160,16
