ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
16887,Mike Davis,0.0,1,CAR,2020-09-13T13:00:00,202010105.0,1304942497035059200,2184
16887,Mike Davis,11.4,2,CAR,2020-09-20T13:00:00,202010233.0,1307408532246007820,23
16887,Mike Davis,25.0,3,CAR,2020-09-27T16:05:00,202010329.0,1310043689796812800,22
16887,Mike Davis,23.1,4,CAR,2020-10-04T13:00:00,202010405.0,1312574189094801410,29
16887,Mike Davis,37.9,5,CAR,2020-10-11T13:00:00,202010502.0,1315012863887634433,30
16887,Mike Davis,17.0,6,CAR,2020-10-18T13:00:00,202010605.0,1317559347665342465,58
16887,Mike Davis,1.1,7,CAR,2020-10-25T13:00:00,202010722.0,1320193202746494983,21
16887,Mike Davis,9.5,8,CAR,2020-10-29T20:20:00,202010805.0,1321535479217618945,17
16887,Mike Davis,12.0,9,CAR,2020-11-08T13:00:00,202010916.0,1325273136774991873,49
16887,Mike Davis,10.9,10,CAR,2020-11-15T13:00:00,202011005.0,1327813837022666752,33
16887,Mike Davis,17.6,11,CAR,2020-11-22T13:00:00,202011105.0,1330322515722440713,16
