ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
18996,Wayne Gallman,1.9,1,NYG,2020-09-14T19:10:00,202010123.0,1301333558297071617,66
18996,Wayne Gallman,0.0,2,NYG,2020-09-20T13:00:00,202010206.0,0,0
18996,Wayne Gallman,5.0,3,NYG,2020-09-27T13:00:00,202010323.0,0,0
18996,Wayne Gallman,3.3,4,NYG,2020-10-04T16:05:00,202010432.0,0,0
18996,Wayne Gallman,9.0,5,NYG,2020-10-11T16:25:00,202010509.0,0,0
18996,Wayne Gallman,0.0,6,NYG,2020-10-18T13:00:00,202010623.0,0,0
18996,Wayne Gallman,4.5,7,NYG,2020-10-22T20:20:00,202010726.0,0,0
18996,Wayne Gallman,7.2,8,NYG,2020-11-02T20:15:00,202010823.0,1322625641750081538,1
18996,Wayne Gallman,21.7,9,NYG,2020-11-08T13:00:00,202010935.0,0,0
18996,Wayne Gallman,16.4,10,NYG,2020-11-15T13:00:00,202011023.0,1326017950487359488,1
