ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
19548,Corey Clement,1.2,1,PHI,2020-09-13T13:00:00,202010135.0,1169380122941693953,45
19548,Corey Clement,0.0,2,PHI,2020-09-20T13:00:00,202010226.0,0,0
19548,Corey Clement,0.1,3,PHI,2020-09-27T13:00:00,202010326.0,0,0
19548,Corey Clement,0.0,4,PHI,2020-10-04T20:20:00,202010431.0,0,0
19548,Corey Clement,0.0,5,PHI,2020-10-11T13:00:00,202010528.0,0,0
19548,Corey Clement,0.0,6,PHI,2020-10-18T13:00:00,202010626.0,0,0
19548,Corey Clement,1.7,7,PHI,2020-10-22T20:20:00,202010726.0,0,0
19548,Corey Clement,9.1,8,PHI,2020-11-01T20:20:00,202010826.0,1320398574052671488,1
19548,Corey Clement,0.4,10,PHI,2020-11-15T13:00:00,202011023.0,0,0
19548,Corey Clement,0.0,11,PHI,2020-11-22T13:00:00,202011108.0,0,0
