ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
21688,Cam Akers,0.9,1,LAR,2020-09-13T20:20:00,202010132.0,1301252979853459456,373
21688,Cam Akers,0.1,2,LAR,2020-09-20T13:00:00,202010226.0,0,0
21688,Cam Akers,0.0,3,LAR,2020-09-27T13:00:00,202010304.0,0,0
21688,Cam Akers,0.0,4,LAR,2020-10-04T16:05:00,202010432.0,0,0
21688,Cam Akers,12.9,5,LAR,2020-10-11T13:00:00,202010535.0,1313978097847296002,1
21688,Cam Akers,0.0,6,LAR,2020-10-18T20:20:00,202010631.0,0,0
21688,Cam Akers,0.0,7,LAR,2020-10-26T20:15:00,202010732.0,1319822353933594624,2
21688,Cam Akers,16.5,8,LAR,2020-11-01T13:00:00,202010819.0,0,0
21688,Cam Akers,2.1,10,LAR,2020-11-15T16:25:00,202011032.0,0,0
21688,Cam Akers,11.0,11,LAR,2020-11-23T20:15:00,202011133.0,0,0
