ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
18944,Kareem Hunt,1.3,1,CLE,2020-09-13T13:00:00,202010103.0,1303495589456355329,35
18944,Kareem Hunt,32.2,2,CLE,2020-09-17T20:20:00,202010208.0,1306592185337348097,1
18944,Kareem Hunt,6.0,3,CLE,2020-09-27T13:00:00,202010308.0,1309152611682189317,6
18944,Kareem Hunt,32.7,4,CLE,2020-10-04T13:00:00,202010409.0,1312592463702487041,4
18944,Kareem Hunt,16.6,5,CLE,2020-10-11T16:25:00,202010508.0,1312862645289189376,2
18944,Kareem Hunt,1.8,6,CLE,2020-10-18T13:00:00,202010628.0,1316480782198857730,2
18944,Kareem Hunt,22.9,7,CLE,2020-10-25T13:00:00,202010707.0,0,0
18944,Kareem Hunt,13.4,8,CLE,2020-11-01T13:00:00,202010808.0,1320516394379841537,1
18944,Kareem Hunt,1.1,10,CLE,2020-11-15T13:00:00,202011008.0,0,0
18944,Kareem Hunt,7.1,11,CLE,2020-11-22T13:00:00,202011108.0,0,0
