ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
16797,T.J. Yeldon,0.0,1,BUF,2020-09-13T13:00:00,202010104.0,0,0
16797,T.J. Yeldon,0.0,2,BUF,2020-09-20T13:00:00,202010219.0,0,0
16797,T.J. Yeldon,3.7,3,BUF,2020-09-27T13:00:00,202010304.0,0,0
16797,T.J. Yeldon,0.0,4,BUF,2020-10-04T16:25:00,202010425.0,0,0
16797,T.J. Yeldon,0.9,5,BUF,2020-10-13T19:00:00,202010534.0,0,0
16797,T.J. Yeldon,0.0,6,BUF,2020-10-19T17:00:00,202010604.0,0,0
16797,T.J. Yeldon,0.0,7,BUF,2020-10-25T13:00:00,202010724.0,0,0
16797,T.J. Yeldon,0.0,8,BUF,2020-11-01T13:00:00,202010804.0,0,0
16797,T.J. Yeldon,0.0,9,BUF,2020-11-08T13:00:00,202010904.0,0,0
16797,T.J. Yeldon,0.0,10,BUF,2020-11-15T16:05:00,202011001.0,0,0
