ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
16668,Carlos Hyde,1.7,1,SEA,2020-09-13T13:00:00,202010102.0,1296171329054367745,63
16668,Carlos Hyde,0.9,2,SEA,2020-09-20T20:20:00,202010230.0,1305353830062632964,1
16668,Carlos Hyde,1.4,3,SEA,2020-09-27T16:25:00,202010330.0,1307941551163674624,2
16668,Carlos Hyde,0.0,4,SEA,2020-10-04T13:00:00,202010419.0,0,0
16668,Carlos Hyde,0.0,5,SEA,2020-10-11T20:20:00,202010530.0,0,0
16668,Carlos Hyde,25.8,7,SEA,2020-10-25T20:20:00,202010701.0,0,0
16668,Carlos Hyde,0.0,8,SEA,2020-11-01T16:25:00,202010830.0,0,0
16668,Carlos Hyde,0.0,9,SEA,2020-11-08T13:00:00,202010904.0,0,0
16668,Carlos Hyde,0.0,10,SEA,2020-11-15T16:25:00,202011032.0,0,0
16668,Carlos Hyde,10.7,11,SEA,2020-11-19T20:20:00,202011130.0,0,0
