ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
18993,Samaje Perine,0.0,1,CIN,2020-09-13T16:05:00,202010107.0,1299540700237791232,25
18993,Samaje Perine,0.0,2,CIN,2020-09-17T20:20:00,202010208.0,0,0
18993,Samaje Perine,0.0,3,CIN,2020-09-27T13:00:00,202010326.0,0,0
18993,Samaje Perine,0.0,4,CIN,2020-10-04T13:00:00,202010407.0,0,0
18993,Samaje Perine,0.0,5,CIN,2020-10-11T13:00:00,202010503.0,1315033759398408193,1
18993,Samaje Perine,0.0,6,CIN,2020-10-18T13:00:00,202010614.0,0,0
18993,Samaje Perine,2.2,7,CIN,2020-10-25T13:00:00,202010707.0,0,0
18993,Samaje Perine,13.9,8,CIN,2020-11-01T13:00:00,202010807.0,0,0
18993,Samaje Perine,11.4,10,CIN,2020-11-15T16:25:00,202011028.0,0,0
18993,Samaje Perine,2.4,11,CIN,2020-11-22T13:00:00,202011135.0,0,0
