ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
19924,Ito Smith,2.2,1,ATL,2020-09-13T13:00:00,202010102.0,1304861908261048326,304
19924,Ito Smith,0.6,2,ATL,2020-09-20T13:00:00,202010209.0,1307435953858973704,5
19924,Ito Smith,0.0,3,ATL,2020-09-27T13:00:00,202010302.0,1309554815240986626,4
19924,Ito Smith,3.2,4,ATL,2020-10-05T21:00:00,202010412.0,1312910506576019456,4
19924,Ito Smith,1.6,5,ATL,2020-10-11T13:00:00,202010502.0,1314372940318769152,6
19924,Ito Smith,4.2,6,ATL,2020-10-18T13:00:00,202010620.0,1317171017727574016,2
19924,Ito Smith,0.0,7,ATL,2020-10-25T13:00:00,202010702.0,1319734424674729984,6
19924,Ito Smith,0.0,8,ATL,2020-10-29T20:20:00,202010805.0,0,0
19924,Ito Smith,0.0,9,ATL,2020-11-08T13:00:00,202010902.0,1324876083804696576,2
19924,Ito Smith,0.7,11,ATL,2020-11-22T13:00:00,202011122.0,0,0
