ID,PlayerName,FantasyPoints,Week,Team,Date,GameKey,lastTweetID,TweetsSinceLastGame
17970,Devontae Booker,11.6,1,LV,2020-09-13T13:00:00,202010105.0,0,0
17970,Devontae Booker,1.6,2,LV,2020-09-21T20:15:00,202010225.0,0,0
17970,Devontae Booker,0.9,3,LV,2020-09-27T13:00:00,202010321.0,0,0
17970,Devontae Booker,0.0,4,LV,2020-10-04T16:25:00,202010425.0,0,0
17970,Devontae Booker,9.1,5,LV,2020-10-11T13:00:00,202010516.0,0,0
17970,Devontae Booker,4.9,7,LV,2020-10-25T16:05:00,202010725.0,0,0
17970,Devontae Booker,11.1,8,LV,2020-11-01T13:00:00,202010808.0,0,0
17970,Devontae Booker,7.2,9,LV,2020-11-08T16:05:00,202010929.0,0,0
17970,Devontae Booker,22.7,10,LV,2020-11-15T16:05:00,202011025.0,0,0
17970,Devontae Booker,0.5,11,LV,2020-11-22T20:20:00,202011125.0,0,0
